DetectorType,DetID
8,2300888647
8,2299676834
9,2601687732
8,2253218375
8,2324695776
8,2236980264
9,2419107555
8,2157484215
9,2451605835
8,2169251881
9,2566498514
9,2466553474
9,2557097381
8,2230677585
8,2321657537
8,2297142668
8,2269714637
9,2525241990
8,2196284781
9,2451855793
8,2185581570
9,2444095075
8,2196350024
9,2503314826
9,2554757482
8,2262532272
8,2285383823
9,2508353779
8,2296564310
8,2191357600
8,2222593199
8,2339493191
9,2473784816
8,2272138541
8,2254888996
9,2605875488
8,2207420973
9,2609694226
8,2265478855
8,2235877491
9,2427486561
9,2460486913
8,2333849296
9,2459324067
8,2249500394
8,2290240801
8,2236957036
8,2292364403
9,2418898347
9,2588215971
8,2237555184
9,2539130196
8,2341041441
8,2254248036
9,2527240544
8,2291001463
8,2203986480
9,2524994019
9,2525274700
9,2477416082
9,2592990903
9,2417726159
9,2570064428
8,2174987655
9,2497619699
9,2465897942
9,2597155113
8,2254706930
9,2570716458
8,2255851941
9,2609688267
9,2502746852
8,2326722146
9,2452934774
9,2575493774
9,2527495841
8,2183668195
8,2195017197
8,2306903473
9,2602987759
9,2475491789
9,2493568674
8,2319843986
9,2488694118
9,2422912742
9,2521091757
9,2441128611
8,2187853959
8,2183910790
9,2565680366
9,2463303721
8,2275775056
8,2165896433
9,2494277719
9,2561345863
8,2208111345
9,2585711157
9,2427085399
9,2453769413
8,2228603281
8,2171637175
9,2499319072
9,2555835762
9,2590034227
8,2232851601
9,2420935144
9,2556648960
8,2157873352
9,2527139340
9,2598777473
8,2287504928
9,2560505162
8,2321074345
8,2298216618
9,2531805586
9,2467611044
8,2300395623
8,2241357551
8,2273010979
8,2170969155
9,2460522505
9,2493291061
8,2200200213
8,2226531686
9,2534722054
9,2507959371
8,2296950856
9,2600480481
9,2534995697
9,2489230696
9,2527346807
8,2265165282
8,2166137029
9,2575589418
9,2497250838
9,2441179188
9,2435654258
8,2305960297
8,2183277007
8,2161876325
9,2491491456
9,2541137234
8,2304615139
9,2533370260
8,2249745647
9,2419458595
8,2251218190
9,2465268365
8,2199634546
8,2208435563
8,2159051811
8,2159946901
8,2287340183
9,2475253860
8,2203354529
8,2252240551
8,2225492234
8,2253754080
9,2595873034
8,2263270928
9,2565100179
8,2300438193
9,2562727181
8,2183420422
9,2488340004
9,2552302706
8,2337308719
8,2291884467
9,2468155468
8,2333971075
8,2308519050
9,2462362889
8,2302745234
8,2233245040
9,2572872387
9,2454081813
9,2440489385
8,2275545542
8,2336370390
9,2563615220
9,2591584937
9,2428535909
8,2205021615
8,2219543078
9,2528824853
8,2299224205
8,2296732277
9,2470447367
8,2307679791
9,2569372832
9,2557500597
9,2492060950
8,2182968969
9,2500896373
9,2596195489
9,2538121641
8,2162880172
8,2202951108
8,2262946978
9,2552056293
9,2525553876
8,2259506344
9,2542061096
8,2205527125
8,2193265902
9,2422476278
9,2555825837
9,2503531592
9,2533806697
9,2456819813
8,2268941363
9,2417761412
8,2242311683
9,2551716151
9,2494441028
9,2510836130
9,2596291604
8,2163126952
9,2608752043
8,2253638224
9,2434194871
8,2233883757
8,2342573286
9,2568594863
8,2249732393
9,2560381956
8,2232572072
9,2609916369
8,2167701974
9,2552342612
9,2505185770
9,2609138959
9,2473390742
8,2306132196
8,2167203560
9,2474010800
8,2234880727
8,2199126228
9,2508041792
9,2453975789
8,2220687428
8,2172495984
9,2522876993
9,2421922319
8,2238443653
8,2186516525
9,2493918273
9,2588305707
8,2286440875
8,2317241612
8,2230086797
8,2342962194
8,2343072806
9,2456736805
8,2332111491
9,2609181161
8,2342628527
9,2610130325
9,2530500993
9,2571399848
8,2317588917
9,2532636360
8,2203755621
8,2170130870
8,2272191012
9,2487836400
9,2490686709
9,2499301028
8,2299144738
9,2468240821
8,2156015987
8,2195362378
8,2224835916
8,2263168585
9,2507868302
9,2587488577
8,2259595719
9,2544552462
9,2554181173
9,2486412620
8,2249753962
8,2153817266
8,2225949089
9,2490928784
8,2186732992
8,2338453196
9,2561010867
8,2199269600
9,2604974093
9,2501422485
9,2494735374
8,2222698132
8,2274162294
8,2187666788
8,2320510624
8,2195544659
8,2250326350
9,2535583887
9,2417678000
9,2457190475
8,2215913749
9,2435589482
8,2195804456
9,2421713576
8,2228361473
9,2528438601
8,2268081644
9,2462174614
9,2560168226
9,2488967495
8,2224575176
8,2192428529
9,2555453797
9,2553523521
9,2496474134
9,2519489007
8,2268288134
9,2522713745
8,2253723248
8,2259542032
8,2300613038
8,2294441009
9,2553391304
9,2443419653
8,2335085136
9,2559486001
9,2519950543
8,2275713459
8,2217282183
9,2610721809
9,2420986359
8,2186482323
8,2155759146
8,2329149655
8,2232066295
9,2556569684
9,2565342534
8,2254867860
8,2338665685
8,2160239796
9,2543093991
8,2290919892
8,2274455698
8,2302561003
9,2458756358
8,2332912770
8,2267057171
8,2326531574
8,2257192068
9,2559149107
8,2335050753
8,2153343651
8,2238325288
8,2297828713
8,2188221166
9,2458030837
9,2561971724
8,2271419620
9,2425749617
8,2338621651
9,2485537812
8,2309649813
8,2273056001
8,2167726562
9,2461986988
8,2253233704
8,2267915715
9,2525564438
8,2207424759
9,2528759271
9,2537260242
9,2467901076
9,2453857956
9,2464809708
8,2274778402
8,2174277111
8,2261331530
9,2475323521
9,2492100640
9,2490454612
8,2240676325
9,2425713186
9,2484961557
8,2234839411
9,2484498679
8,2219500621
8,2341676370
9,2466279145
8,2301718868
8,2340870838
8,2221998438
8,2323012736
9,2461925986
9,2506998513
9,2532712034
9,2476452451
8,2150501032
8,2219907752
9,2509064886
8,2163283017
9,2435716321
9,2484454833
9,2505115040
8,2223353366
8,2333940961
9,2552514214
8,2332428489
9,2524289102
8,2259310959
8,2217478704
9,2556597810
9,2426555598
9,2426159266
9,2598101538
9,2605314129
8,2209100847
9,2594024902
8,2242309412
8,2286824970
9,2574278819
9,2568176276
9,2521007632
9,2519738605
8,2158111022
9,2440074566
9,2475766928
8,2175354610
8,2183350374
8,2199008565
8,2254154337
9,2442783443
9,2418255891
8,2326900372
8,2236634698
9,2506741096
8,2341505731
8,2272559751
8,2294999329
8,2270941577
8,2193337905
8,2193172656
9,2607025746
9,2503723658
9,2426646080
8,2219184272
8,2166476834
9,2455627947
9,2520974729
9,2555527810
8,2306122118
9,2475858529
8,2160727601
9,2497246327
8,2327541037
8,2264567915
9,2594708107
9,2491287762
8,2251855368
9,2543217286
9,2526979146
8,2164516533
9,2589484705
8,2175123531
8,2307117622
9,2426029194
8,2236850535
8,2223744498
9,2502666501
9,2461801828
8,2225293737
9,2541112608
9,2527266130
9,2601447905
9,2597685772
9,2522050985
8,2286152108
8,2195518195
9,2520609835
9,2417546816
9,2591287498
8,2231583009
9,2506189142
9,2564490642
8,2270501441
8,2324786896
9,2487670280
9,2438323363
9,2452839493
8,2238800138
8,2324999798
8,2300201254
8,2224235728
8,2341801188
8,2234242542
9,2565917426
9,2487654442
9,2503087573
8,2239984813
9,2440277428
9,2502314257
8,2270094960
8,2260452428
8,2241495626
9,2510877100
9,2486201879
8,2235307634
8,2302943400
9,2498479489
8,2261331702
8,2158642734
8,2187782825
9,2607301844
8,2191130948
9,2540234984
8,2302379488
9,2440047821
8,2184480406
9,2469618787
8,2221715658
9,2521115977
8,2265983477
8,2318637677
8,2157856106
8,2204736068
8,2326005167
8,2267312617
9,2453301922
9,2554984006
8,2185973902
8,2174896693
9,2585974402
8,2241926818
9,2420939793
9,2496889476
9,2577991139
8,2194675733
9,2598205088
8,2267083056
9,2439257550
8,2230755339
8,2274788552
8,2339244406
9,2419225254
9,2523080179
8,2267127314
8,2199556425
8,2153698762
8,2331603154
8,2267796934
9,2542985903
9,2611322407
8,2183837295
8,2250136722
8,2196014774
8,2236135088
9,2568015443
9,2473418419
9,2490496647
8,2286164172
8,2205184111
9,2553479667
9,2421687024
8,2170090992
8,2302555189
9,2492815880
9,2609504789
9,2607291857
9,2463309332
9,2587618543
9,2529217236
9,2577095946
9,2432718485
8,2338668814
8,2148692230
8,2257882259
9,2557371396
8,2223386249
9,2489326628
8,2289128998
9,2534935127
8,2165589038
9,2562269678
9,2456839283
9,2606760075
9,2486444098
9,2521537700
9,2440757590
8,2259706926
8,2169063136
9,2458021901
8,2251624034
8,2258406764
9,2491181423
8,2262487299
9,2473915948
8,2231997888
9,2501192385
9,2609090721
9,2489982160
9,2611349773
9,2593196261
8,2220607589
8,2192305360
8,2331275335
8,2174043332
9,2489542800
9,2597931221
9,2594042886
8,2306748022
8,2254963413
9,2418308432
8,2226860662
9,2497273141
8,2161154121
9,2560121860
8,2269842952
8,2261434416
8,2275311760
9,2455787116
9,2472549966
8,2274240553
8,2200568865
8,2257823181
8,2274669301
8,2197563465
9,2589526356
8,2324047246
8,2229478479
8,2252377457
8,2148913326
8,2150221335
8,2172159085
8,2336633185
8,2182337792
8,2230493707
9,2590298446
9,2440410471
9,2590715936
8,2193665542
9,2572359127
9,2552680594
8,2318176720
9,2567987456
9,2566620723
9,2529618670
9,2524589645
9,2529778419
9,2520081891
9,2476524549
8,2163301523
8,2184894545
9,2420916653
8,2330498119
9,2462747826
8,2235443278
8,2187373256
8,2292361934
8,2163124942
8,2252560018
9,2497431055
9,2543343121
8,2317070496
8,2257674306
9,2552563447
9,2435702224
9,2452646989
9,2541146477
8,2275083920
8,2187142647
9,2452103592
8,2217765280
8,2217757078
8,2323930868
8,2170346729
9,2501390763
9,2597751238
9,2560404001
8,2289108019
9,2595965105
9,2428021845
8,2193862290
9,2527220234
9,2538156324
9,2521518550
8,2224456079
9,2571157718
8,2163082646
8,2175316423
9,2459709829
8,2299257894
8,2191225203
8,2330364530
8,2317202785
8,2272585013
8,2254500453
8,2200753317
9,2586453041
8,2193509488
9,2526226769
8,2297515338
9,2565374125
9,2486578854
9,2500059823
8,2338731732
9,2525066667
8,2189022484
9,2543734165
9,2432720992
8,2334844525
8,2230599950
9,2585175474
9,2458029455
8,2150328502
9,2598735178
8,2303063170
8,2316327574
9,2527674705
9,2562802312
8,2326817332
9,2552386753
9,2570378721
9,2422118477
9,2533070529
9,2438480981
8,2261669122
8,2215742733
9,2437781941
9,2569039315
8,2234848260
8,2336327267
9,2574914216
8,2270597543
9,2492500526
9,2423511084
9,2605417713
8,2316913126
8,2195617014
9,2543732387
8,2284867241
8,2265075734
9,2586134120
8,2196871201
8,2168763043
8,2148604524
9,2533240961
8,2206373926
8,2215657645
8,2299957650
9,2434954917
9,2459469199
9,2538422726
9,2475286640
8,2293925189
9,2554638672
9,2561521232
8,2188139954
8,2317671477
8,2299152011
9,2490715846
8,2156728660
8,2240907273
8,2260626636
9,2497109443
9,2456357444
8,2193202306
8,2151368851
8,2197959412
9,2491998833
9,2561940817
8,2194561028
8,2259694100
9,2542560770
8,2285471279
8,2285200711
8,2288855726
8,2239985316
9,2451956361
9,2605227530
9,2593190978
9,2459035883
8,2153660587
8,2160444658
9,2554148051
9,2453581414
8,2300938737
8,2206014982
8,2149952109
8,2225497294
8,2240531470
8,2316922452
9,2490012310
8,2335993381
9,2502040716
8,2253189392
9,2498873392
8,2299824591
8,2196062610
8,2331683858
9,2534843949
8,2285699424
8,2234517190
9,2432849079
9,2530927138
9,2606144052
9,2596431173
9,2510122561
9,2488965811
9,2592384726
9,2536138415
8,2264420693
9,2419450945
8,2161423786
9,2576942215
9,2498636178
8,2160396748
8,2198938772
8,2184942095
9,2462428513
9,2554973622
9,2441199948
8,2259689058
9,2463701013
8,2193098305
8,2219065604
8,2228677782
9,2558132353
9,2563421728
9,2501543185
8,2150521142
8,2342790690
9,2541306240
8,2240589169
8,2305852882
9,2492323488
8,2336529506
8,2304150084
8,2295105250
9,2490294765
8,2175500907
8,2330143958
9,2426937798
8,2171300304
8,2269977994
8,2173274642
8,2161946677
9,2561203656
8,2184590894
9,2492794465
8,2190636086
9,2454501035
9,2562318928
9,2474742383
8,2339394093
9,2572822789
8,2297604563
8,2266318408
9,2509839662
9,2470087296
8,2183392525
9,2421232777
8,2272900847
9,2521855429
8,2320855087
9,2529977903
9,2469291340
8,2164692050
9,2429208676
9,2468355780
8,2308322378
9,2569442507
8,2266132844
8,2170189455
9,2443018820
9,2593055054
8,2217008262
9,2586634252
8,2284364305
9,2462899617
9,2594411986
9,2527486320
8,2189333029
9,2417832611
9,2434851047
8,2304701899
9,2455127107
9,2494763719
8,2285620823
9,2461811819
9,2464817861
8,2188007909
8,2271950177
9,2589030100
9,2426952148
8,2326090899
8,2159676020
8,2219312882
9,2524187728
8,2239476141
8,2323504544
8,2249290856
9,2475255232
9,2593149288
8,2166084642
8,2329053524
9,2594526228
8,2262346925
8,2264935600
9,2453057890
8,2165918314
8,2229408437
8,2303013234
9,2461558163
9,2596668867
9,2608260652
8,2288674550
8,2266661296
8,2208454031
9,2519067378
8,2271355553
9,2427900428
9,2489658084
8,2219545767
8,2161732064
8,2307665014
8,2330158184
9,2494639436
9,2507566125
8,2199675374
9,2464969060
9,2587089642
8,2330201583
9,2592711969
9,2522779019
9,2499684812
9,2444051488
8,2206307475
9,2542839015
9,2591270021
8,2155607380
9,2520281552
8,2241986581
8,2274953346
9,2452951046
9,2529873614
9,2536092324
8,2292385104
9,2528389507
9,2491243528
8,2263437989
9,2597378645
9,2531184230
9,2610141928
8,2321341140
8,2191206116
8,2154452151
9,2459486433
9,2505847477
8,2228261229
8,2166763623
8,2167101735
9,2577813872
8,2321395106
8,2151155983
9,2534312658
8,2328816310
9,2459092129
8,2239588966
9,2428376172
9,2595089927
9,2569572682
9,2462740199
8,2333676194
8,2290849793
9,2505052791
8,2200242208
8,2291849441
8,2300094577
8,2182443087
9,2451423891
9,2442136166
9,2541071825
9,2477107534
8,2198397554
9,2604692584
9,2501817729
9,2501097067
9,2605116080
8,2291982607
8,2242743766
9,2602060204
8,2202637526
8,2221318862
8,2161233933
8,2171454949
9,2600641007
8,2162836010
9,2477576951
8,2334056781
8,2294590836
9,2551977654
8,2172548115
9,2432067059
9,2570821746
8,2308003973
8,2289496659
9,2491762934
9,2458623177
9,2553600194
9,2554368437
8,2303095041
9,2442687534
8,2338000199
8,2234310792
8,2269268673
8,2149096931
8,2220083925
8,2276077975
9,2570441735
8,2172888297
9,2439809376
8,2340622890
9,2577525254
8,2319101105
8,2326611271
8,2288243318
8,2285035529
9,2569074032
9,2557381199
9,2574069031
9,2418066054
9,2572494529
9,2505182754
8,2275025614
8,2219225518
8,2215744872
9,2543206413
8,2283380768
9,2450632782
8,2239264194
9,2473945616
8,2341154121
8,2260239396
8,2273965126
8,2330206676
9,2492281506
8,2170958966
8,2231448940
8,2263538695
8,2239430732
8,2326868426
8,2148722407
9,2522072695
8,2284688911
8,2241118534
9,2565616737
8,2191835306
8,2224325165
9,2438283590
9,2496016086
9,2533532140
8,2171628931
9,2557299339
8,2184553641
9,2433976597
9,2604761297
9,2433620460
9,2451336911
9,2523055785
8,2334680646
8,2162936262
8,2261797555
9,2441373717
8,2285031541
9,2503813252
8,2252705877
8,2338948516
8,2203865152
8,2220551874
8,2195355271
8,2195609941
9,2473443434
8,2197375296
9,2588784064
9,2435701382
9,2439569014
9,2506244146
8,2272447906
9,2470674928
8,2268452052
9,2565577333
8,2155661352
8,2152903089
8,2225512784
8,2185095372
9,2562015795
8,2208065127
9,2458120354
8,2155447306
9,2604220617
9,2574594796
8,2187139511
9,2442992083
8,2158546212
8,2254003635
9,2439336966
9,2593393007
8,2291927505
8,2149215989
9,2539427184
8,2271046920
8,2236838912
9,2520912305
8,2249377802
8,2275233488
8,2221250603
9,2576009730
8,2154444400
8,2161328341
8,2269250743
8,2208908717
9,2577830055
9,2493011319
9,2535386403
8,2264600843
9,2604921333
9,2438490832
9,2523586245
9,2584925761
8,2172967567
9,2468355175
9,2603828334
8,2325267949
8,2266666694
8,2253669793
9,2424521355
8,2175649025
9,2417651319
8,2298925189
8,2203627787
8,2239386145
8,2307321185
9,2529586448
8,2158548361
8,2183659878
8,2293774002
8,2288425173
9,2465056242
9,2465865891
9,2461937284
9,2501731702
9,2527160396
9,2493052193
8,2318509105
9,2527517015
8,2265286882
9,2428296256
8,2339529418
8,2228085856
8,2160283214
9,2537862889
8,2192977206
9,2426327469
8,2240547971
9,2525309030
9,2519031086
8,2298323311
9,2420541699
8,2289573968
9,2532589651
8,2269126085
9,2451574224
8,2233057446
9,2556025098
9,2596097292
9,2477524049
8,2320674261
8,2167521751
9,2564645079
9,2433499636
8,2207413360
8,2225982958
9,2562502293
8,2188776626
8,2183911530
9,2498446466
8,2262720110
9,2425565551
9,2524302612
8,2229281362
8,2240570370
8,2241660269
8,2271663360
9,2556822760
8,2215913474
9,2435165602
8,2207542003
8,2335044244
8,2199554793
9,2532067589
8,2204346711
8,2192754710
8,2325011185
8,2254563414
8,2215931029
9,2558256643
8,2330034901
9,2427908455
9,2432075159
9,2425389674
9,2509331460
9,2597979617
9,2508810917
9,2558765094
9,2507598224
9,2568408520
9,2571677033
8,2274796931
8,2324438210
8,2338889452
9,2544710064
9,2606630312
9,2528022181
9,2600327732
9,2573265488
9,2502155861
8,2317387186
9,2540523844
9,2569464021
9,2502658506
8,2197295174
9,2544232002
8,2341193029
9,2440727217
9,2576958565
8,2160779716
8,2251745706
8,2276140396
8,2168860329
8,2257945743
8,2249801793
8,2190352566
8,2288648839
9,2590599633
9,2608912651
9,2540972341
9,2601033253
9,2559488716
9,2586162184
9,2485717708
9,2525052975
8,2287543750
9,2436192522
9,2498797075
8,2325423636
8,2230640968
8,2321770504
8,2153131331
8,2242108880
8,2233044331
9,2485990982
8,2264405684
9,2429243757
8,2325763785
8,2221429042
8,2199596297
8,2165836197
9,2509256295
8,2289088209
9,2429783777
8,2308769425
8,2162456172
8,2153510134
8,2267729523
9,2434437699
9,2560403728
9,2473101584
8,2299003176
8,2330881160
9,2509068833
8,2297702711
9,2602398185
8,2209026411
8,2197910935
9,2487489698
9,2602992642
9,2606289012
9,2605586027
9,2487962894
9,2454923277
8,2333976179
8,2271232311
9,2526682222
9,2609506545
8,2287227444
8,2340241710
9,2429948173
9,2595040483
9,2529249380
8,2196555847
8,2195329288
9,2487222983
8,2198068461
9,2499286467
9,2600346224
9,2555220488
8,2258919909
8,2156163724
9,2490263990
8,2272552007
8,2305218096
9,2421856705
8,2322091751
9,2506675812
9,2607525959
9,2587387078
8,2327716169
8,2299888363
8,2218844265
9,2587673702
9,2451673269
8,2161007702
9,2487948461
8,2161645931
9,2418839936
9,2605039915
9,2599106059
8,2228455791
9,2469957702
9,2532690410
8,2303252662
9,2523302179
8,2238541157
8,2166204839
9,2473864865
9,2536071600
9,2491452016
8,2185554372
8,2275274147
8,2217001670
9,2502771413
8,2165960390
9,2502469325
8,2261444047
9,2455912738
9,2591346216
8,2256054952
9,2488147526
8,2260769235
8,2342706541
8,2320231860
8,2335801360
8,2174403309
8,2154925589
8,2223377773
9,2429317399
8,2275583182
9,2506281264
8,2283943184
8,2336348660
8,2293609573
9,2552097388
8,2333633254
8,2336087443
9,2601234496
8,2270340783
9,2558372104
9,2575746507
9,2475579509
8,2294467955
9,2443965635
8,2184820131
9,2603543276
9,2533083570
9,2589148693
8,2203658772
8,2229381379
8,2163635819
8,2190841024
8,2336802026
8,2285051425
9,2553976001
9,2453758350
8,2230051846
9,2452318487
9,2484732019
9,2559778888
9,2555404845
8,2228810387
9,2586207680
8,2169803822
9,2524812881
8,2233768596
9,2519053829
9,2593337732
8,2162701426
8,2329008821
9,2508019346
9,2566759118
8,2268393520
9,2607600786
8,2288271951
9,2501578405
9,2577068707
8,2267377074
8,2205898769
8,2161434158
8,2187680486
9,2526686640
8,2156720290
9,2537719981
9,2458685027
9,2533727253
9,2520041581
9,2422088000
9,2429996228
9,2440841357
9,2556068069
8,2169956751
8,2329467028
8,2221417067
8,2236621100
9,2567181513
9,2500034723
8,2174133893
8,2167043119
8,2240463296
8,2208584736
9,2440416648
9,2584741108
8,2309784140
9,2421911248
8,2325463141
8,2239163493
8,2267271793
9,2424349260
9,2426083764
8,2238604609
8,2270080245
8,2209067687
8,2229908171
8,2234922689
8,2203471438
9,2506807658
8,2320031105
8,2208573953
9,2607573254
9,2502869346
8,2206321781
9,2523179428
9,2535539008
9,2499466387
9,2505658381
8,2287766098
8,2208963254
9,2452545828
9,2573620933
9,2510129292
9,2611484033
8,2286316052
9,2464428074
9,2426460514
9,2530579982
8,2217834084
9,2500454763
8,2338446697
8,2262881710
9,2457519190
8,2301954404
8,2232866966
8,2297873014
8,2270093707
9,2531684615
8,2303370757
9,2471285364
9,2554959531
8,2208714080
9,2484227661
9,2450725059
8,2196516168
9,2604291703
8,2322495169
8,2286650024
8,2157261009
9,2468950438
9,2431224495
9,2501693077
9,2604162771
9,2603248072
8,2182125942
8,2221944132
8,2254826058
9,2427244804
9,2566709505
9,2492606832
8,2289444238
9,2523765479
9,2560754773
9,2496423057
9,2470458480
8,2293360146
9,2600720770
8,2258562455
9,2499598752
9,2420458736
8,2238617711
8,2175475725
9,2431485431
9,2461459191
9,2536600940
9,2429135498
8,2290522115
9,2544084278
8,2316419382
9,2441702722
9,2522124449
9,2470838757
9,2420255747
9,2558035123
8,2227838093
9,2500171360
9,2466437121
8,2225718631
9,2441778934
9,2526875700
8,2319651008
9,2441516720
8,2201180592
9,2600296593
8,2159316623
9,2457018987
9,2508097203
8,2194385422
9,2472888461
8,2309366384
9,2472450470
9,2605214775
9,2567105004
8,2169150051
8,2270093679
9,2538395054
8,2225897797
8,2327195076
9,2599256423
8,2226053486
8,2319250830
8,2193710255
8,2252053579
9,2543160658
8,2250023315
9,2606334991
9,2610140723
9,2426104454
9,2440405701
9,2573480693
9,2525718983
8,2155449444
8,2231373167
9,2438784646
8,2201782728
9,2468672567
8,2163737920
8,2271048417
8,2283969652
8,2208157238
8,2305591527
8,2295472692
8,2295784112
9,2497553047
9,2607358641
9,2491091592
8,2250257760
9,2572195439
8,2216732928
8,2332939336
8,2241352978
8,2195927607
8,2274202663
8,2188739703
8,2193956434
9,2452523503
8,2322661383
8,2297727339
9,2501150850
9,2509540657
8,2302904780
9,2441205265
8,2332972727
9,2484850823
8,2290506116
9,2522144052
9,2422965390
9,2484275200
8,2270092722
9,2526692014
8,2190222803
9,2529091855
8,2294869344
8,2155200692
8,2261013802
9,2473732754
8,2264100069
8,2216317000
8,2259961075
8,2287272577
9,2507316426
8,2267660491
9,2598045109
9,2431683877
9,2586750635
8,2303383849
8,2294982726
9,2575622163
9,2473714347
9,2595578160
9,2603747051
8,2322519441
8,2234964181
8,2161401071
9,2468229617
9,2591123761
8,2156757038
8,2340140087
8,2274052247
9,2574011756
8,2268917036
8,2149799669
8,2343325002
9,2476532996
8,2241983094
9,2576248883
9,2497416460
8,2274904179
8,2197675429
9,2426599081
8,2334443732
9,2556595907
8,2159973622
8,2190267127
8,2183540160
9,2436392072
9,2485179886
8,2185423361
8,2265542900
8,2238000200
9,2434051538
9,2528914863
9,2506776836
8,2242832773
9,2428876303
8,2342029793
8,2233993889
8,2285090005
9,2492896485
8,2331635745
8,2327480341
8,2232584257
9,2571905354
8,2293017610
9,2569334802
9,2450562481
9,2430375394
9,2532468425
9,2474475722
8,2251413866
8,2169124340
8,2341657864
8,2196443348
9,2596521706
8,2291375375
8,2171869899
8,2293438038
8,2157699683
9,2596982471
9,2509550928
9,2506273864
8,2318816260
9,2562544785
8,2220212325
8,2266847777
8,2233030318
9,2599225014
9,2487014598
8,2232860906
8,2285424356
8,2232706506
8,2207147475
8,2285481350
8,2187965152
8,2323148974
9,2526634146
8,2257348023
8,2330610703
8,2334959298
8,2331223381
8,2155016769
9,2471200160
9,2577301713
8,2301930740
9,2418426162
8,2258212270
9,2467643753
9,2554683432
8,2293330444
8,2336114325
8,2263450033
9,2436744712
9,2596007457
9,2442237219
9,2571505863
9,2487062120
9,2455618980
8,2204663950
9,2551456392
8,2265165987
9,2462242004
8,2309711206
9,2418092076
8,2297588905
9,2603307399
8,2189137027
8,2239130196
9,2432075094
8,2186905325
8,2334845329
8,2266699219
8,2318026771
8,2285769258
9,2569777390
9,2500449511
9,2434539858
8,2322962023
9,2476104133
8,2268981667
8,2223237815
8,2166577776
8,2153836722
9,2476891307
9,2428773095
9,2554671432
9,2599425746
9,2418385411
8,2306528556
9,2554454185
8,2185343074
8,2194992212
9,2558850498
8,2201175341
9,2544147089
8,2217034483
8,2286264725
8,2338949300
9,2426104835
9,2476303497
8,2153425191
8,2299311682
8,2232226359
9,2568569293
9,2506470473
9,2563880051
9,2426789974
8,2199270443
9,2587756718
8,2222869540
8,2287880710
8,2271074027
9,2607509962
9,2464554596
8,2340328087
8,2219157097
8,2152844775
8,2173510987
9,2495389091
9,2610451060
9,2533493777
8,2304500775
9,2441770281
8,2206281226
8,2309890678
8,2204815364
8,2159085038
8,2297976162
9,2490065165
9,2423682312
8,2307968608
9,2441684640
9,2486265104
8,2267797808
8,2266770503
9,2568914259
9,2529730734
8,2296690309
9,2608977223
9,2453841227
9,2573430482
9,2555228613
8,2150947028
8,2201924785
9,2474427938
8,2334212745
8,2284875169
8,2186823269
8,2263272117
8,2337818632
8,2306662004
9,2503259378
8,2169022054
9,2476102113
9,2565005731
8,2165052471
9,2537877056
8,2296515599
9,2427054252
8,2307939535
9,2453226126
9,2507350515
8,2164616784
9,2592862529
9,2601526725
8,2271343905
9,2435343411
9,2417040435
9,2503840997
9,2420708727
8,2308351407
9,2563512631
9,2433620680
9,2453759282
9,2557044886
9,2458387172
9,2495644003
9,2419911792
9,2421983372
8,2192250225
9,2539580598
9,2471222583
9,2531684810
8,2319100259
8,2190495206
8,2329740687
9,2560836035
8,2230208046
8,2204917959
9,2527490771
9,2535583949
9,2518721057
9,2467717355
8,2339459458
8,2217370820
8,2329432422
9,2594301647
9,2586714116
8,2327636230
8,2188567633
8,2226891201
9,2538772871
8,2297087365
8,2268922286
8,2197361008
8,2158747700
8,2301805867
8,2224888501
9,2529255977
8,2321412325
9,2523276590
8,2158645300
8,2172235169
8,2152023205
8,2257792268
9,2595135106
9,2599753333
8,2163846634
9,2434311894
8,2269397616
8,2216092367
9,2569637478
8,2286204659
8,2233785833
8,2318630931
9,2433805555
9,2501407076
8,2174966030
9,2502963369
8,2257459500
8,2260950189
9,2522950082
9,2541034794
9,2543175144
9,2502200580
8,2193453807
9,2575920173
8,2285546544
8,2172940622
9,2587120172
8,2225974348
8,2162459661
8,2271292966
8,2186664999
8,2237685812
9,2436140726
8,2298305832
8,2300317314
8,2216963445
8,2316374543
8,2207367245
8,2230870487
8,2207655072
9,2523828753
9,2421705317
8,2228973123
8,2332289069
8,2152918152
9,2556561707
9,2605892048
9,2522777701
8,2309806634
8,2162502797
9,2491217056
9,2566428141
8,2318558958
9,2454593857
9,2589483727
9,2534782231
9,2469546583
8,2152508950
9,2535770135
8,2262452802
9,2574065834
8,2150685166
8,2166653578
9,2434491477
9,2573638956
8,2152206689
9,2524470700
9,2569887335
8,2234526439
8,2251633230
8,2295945293
9,2530658602
8,2283549352
9,2443188483
9,2565050917
8,2343322659
8,2235986068
8,2321031635
9,2527203664
9,2539008737
8,2194526923
8,2228328163
8,2190314528
9,2488000899
8,2153994689
8,2269924428
8,2186910795
8,2308810421
8,2217325301
9,2473514249
9,2423332083
8,2337040451
9,2459186575
8,2187526694
9,2587242733
9,2492274190
8,2169530839
9,2433643969
8,2226462133
9,2596845220
8,2167420008
9,2495253607
8,2252895924
9,2476395927
9,2574953664
8,2149278244
9,2437318180
8,2165429428
8,2159560138
8,2308762181
9,2493078625
9,2557879584
9,2508509734
8,2283325775
9,2472582222
8,2322837644
9,2425498289
8,2334201984
8,2199054382
9,2535729815
9,2475993186
8,2237930790
9,2424034609
9,2521095281
8,2285257935
9,2476069557
8,2205702355
8,2155184865
8,2166465644
8,2267607602
9,2552542705
9,2435246231
